4201556 5.78466 6.72137 8.04267 6.88938 -0.197347 1.32627 27.4381
4201566 5.8192 6.78689 8.01113 6.80559 -0.216836 1.20919 27.4228
4201576 5.80193 6.79626 8.03216 6.908 -0.11787 1.27566 27.5383
4201587 5.80193 6.79626 8.03216 6.908 -0.11787 1.27566 27.5383
4201596 5.8451 6.74009 7.97959 6.88007 -0.186318 1.24311 27.4448
4201616 5.77603 6.69328 8.07421 6.88938 -0.243852 1.36384 27.4329
4201628 5.78466 6.712 8.03216 6.92662 -0.162263 1.34515 27.4554
4201637 5.78466 6.712 8.03216 6.92662 -0.162263 1.34515 27.4554
4201647 5.78466 6.61839 8.10575 6.93593 -0.306155 1.44215 27.4447
4201658 5.73286 6.59967 8.11626 6.97317 -0.251886 1.50804 27.422
4201668 5.73286 6.59967 8.11626 6.97317 -0.251886 1.50804 27.422
4201678 5.7933 6.59031 8.15832 7.05695 -0.275692 1.53901 27.5989
4201688 5.7933 6.59031 8.15832 7.05695 -0.275692 1.53901 27.5989
4201698 5.69832 6.48733 8.21088 7.01972 -0.366718 1.66595 27.4163
4201709 5.71559 6.4967 8.24242 7.14074 -0.290424 1.72359 27.5955
4201718 5.71559 6.4967 8.24242 7.14074 -0.290424 1.72359 27.5955
4201728 5.71559 6.48733 8.2214 7.12212 -0.297253 1.71016 27.5464
4201738 5.71559 6.39372 8.2214 7.08489 -0.417994 1.74917 27.4156
4201748 5.71559 6.39372 8.2214 7.08489 -0.417994 1.74917 27.4156
4201758 5.69832 6.42181 8.2214 7.14074 -0.324909 1.76951 27.4823
4201780 5.61199 6.30011 8.28448 7.17798 -0.382076 1.94544 27.3746
4201789 5.60335 6.27203 8.38961 7.27108 -0.408418 2.06201 27.5361
4201799 5.60335 6.27203 8.38961 7.27108 -0.408418 2.06201 27.5361
4201809 5.62062 6.2533 8.41064 7.36418 -0.374129 2.11631 27.6487
4201820 5.57745 6.2533 8.42115 7.36418 -0.345008 2.14798 27.6161
4201830 5.57745 6.2533 8.42115 7.36418 -0.345008 2.14798 27.6161
4201840 5.56882 6.26267 8.41064 7.29901 -0.379227 2.11221 27.5411
4201850 5.54292 6.24394 8.36858 7.35487 -0.284149 2.14643 27.5103
4201860 5.54292 6.24394 8.36858 7.35487 -0.284149 2.14643 27.5103
4201877 5.56018 6.2065 8.34756 7.3828 -0.289522 2.16224 27.497
4201884 5.56018 6.2065 8.34756 7.3828 -0.289522 2.16224 27.497
4201893 5.49975 6.14097 8.41064 7.37349 -0.360914 2.26624 27.4248
4201899 5.53428 6.15033 8.33704 7.42004 -0.274172 2.22607 27.4417
4201909 5.53428 6.15033 8.33704 7.42004 -0.274172 2.22607 27.4417
4201920 5.51701 6.18778 8.3791 7.4759 -0.210841 2.25884 27.5598
4201930 5.52565 6.12225 8.40012 7.41073 -0.35762 2.27412 27.4588
4201940 5.52565 6.12225 8.40012 7.41073 -0.35762 2.27412 27.4588
4201950 5.53428 6.19714 8.45269 7.50383 -0.258239 2.28896 27.6879
4201960 5.53428 6.19714 8.45269 7.50383 -0.258239 2.28896 27.6879
4201970 5.45658 6.17841 8.44218 7.42935 -0.26447 2.31029 27.5065
4201980 5.45658 6.14097 8.3791 7.45728 -0.216356 2.31766 27.4339
4201992 5.45658 6.14097 8.3791 7.45728 -0.216356 2.31766 27.4339
4202001 5.52565 6.17841 8.35807 7.42935 -0.250943 2.22798 27.4915
4202013 5.48248 6.14097 8.44218 7.43866 -0.313605 2.32185 27.5043
4202021 5.48248 6.14097 8.44218 7.43866 -0.313605 2.32185 27.5043
4202032 5.48248 6.16905 8.43166 7.4759 -0.244188 2.3165 27.5591
4202042 5.48248 6.16905 8.43166 7.4759 -0.244188 2.3165 27.5591
4202053 5.53428 6.15033 8.40012 7.46659 -0.288083 2.2769 27.5513
4202062 5.49975 6.10352 8.47372 7.4759 -0.357527 2.36619 27.5529
4202072 5.49975 6.10352 8.47372 7.4759 -0.357527 2.36619 27.5529
4202082 5.59472 6.23458 8.49474 7.44797 -0.366291 2.22171 27.772
4202093 5.53428 6.13161 8.41064 7.34556 -0.426432 2.23742 27.4221
4202103 5.53428 6.13161 8.41064 7.34556 -0.426432 2.23742 27.4221
4202113 5.57745 6.18778 8.43166 7.34556 -0.431857 2.18499 27.5425
4202123 5.57745 6.18778 8.43166 7.34556 -0.431857 2.18499 27.5425
4202132 5.56882 6.18778 8.34756 7.34556 -0.348853 2.15113 27.4497
4202142 5.60335 6.26267 8.36858 7.34556 -0.329681 2.09288 27.5802
4202153 5.60335 6.26267 8.36858 7.34556 -0.329681 2.09288 27.5802
4202162 5.61199 6.28139 8.3055 7.32694 -0.28079 2.03758 27.5258
4202182 5.58608 6.30011 8.27396 7.27108 -0.263251 2.00074 27.4312
4202193 5.63789 6.41245 8.20037 7.28039 -0.132051 1.86903 27.5311
4202202 5.63789 6.41245 8.20037 7.28039 -0.132051 1.86903 27.5311
4202214 5.61199 6.44053 8.1478 7.1966 -0.111926 1.80234 27.3969
4202223 5.60335 6.44989 8.09524 7.20591 -0.0391036 1.78102 27.3544
4202235 5.60335 6.44989 8.09524 7.20591 -0.0391036 1.78102 27.3544
4202243 5.69832 6.46861 8.03216 7.16867 -0.0851318 1.66285 27.3678
4202255 5.69832 6.46861 8.07421 7.16867 -0.123358 1.68331 27.4098
