11266469 9.2399 18.8673 19.3329 30.5026 6.67061 4.1816 77.9427
11266479 9.37202 18.5658 19.8054 30.1616 6.27365 4.24156 77.9049
11266488 9.42487 18.2838 20.1893 29.8109 5.94541 4.30291 77.7089
11266497 9.42487 18.2838 20.1893 29.8109 5.94541 4.30291 77.7089
11266508 9.59223 18.0309 20.6126 29.5186 5.57675 4.34216 77.7544
11266526 9.59223 18.0309 20.6126 29.5186 5.57675 4.34216 77.7544
11266529 9.66269 17.6322 21.0851 29.2069 5.1849 4.44608 77.5868
11266538 9.87409 17.3598 21.5675 28.9341 4.77658 4.48977 77.7355
11266550 9.87409 17.3598 21.5675 28.9341 4.77658 4.48977 77.7355
11266559 10.1383 17.1459 21.9415 28.6516 4.40359 4.48954 77.8773
11266570 10.2264 16.8158 22.1778 28.2229 4.07867 4.52432 77.4429
11266579 10.2264 16.8158 22.1778 28.2229 4.07867 4.52432 77.4429
11266589 10.4642 16.5856 22.5814 27.843 3.67315 4.5256 77.4742
11266609 10.6492 16.3185 22.9849 27.4923 3.28511 4.55345 77.445
11266619 10.8694 16.208 23.4082 27.2097 2.94101 4.54477 77.6954
11266630 10.8694 16.208 23.4082 27.2097 2.94101 4.54477 77.6954
11266640 11.0368 15.9502 23.7823 26.7811 2.55066 4.56022 77.5503
11266650 11.1953 15.6647 24.2548 26.3037 2.10489 4.59163 77.4185
11266660 11.1953 15.6647 24.2548 26.3037 2.10489 4.59163 77.4185
11266671 11.486 15.4252 24.7076 25.8751 1.64746 4.58192 77.4939
11266680 11.486 15.4252 24.7076 25.8751 1.64746 4.58192 77.4939
11266691 11.6974 15.0753 25.1407 25.4464 1.19041 4.61759 77.3598
11266700 11.9528 14.799 25.692 25.008 0.697932 4.638 77.4518
11266710 11.9528 14.799 25.692 25.008 0.697932 4.638 77.4518
11266720 12.1642 14.4951 26.3416 24.5794 0.183234 4.69093 77.5804
11266730 12.4285 14.1636 26.9027 24.0338 -0.365609 4.71009 77.5286
11266750 12.5959 13.8873 27.4244 23.6539 -0.799076 4.75657 77.5615
11266760 12.5959 13.8873 27.4244 23.6539 -0.799076 4.75657 77.5615
11266773 12.772 13.5558 27.9265 23.2252 -1.26403 4.80589 77.4795
11266781 13.0275 13.344 28.4679 22.7576 -1.73774 4.80445 77.5969
11266801 13.3093 13.0125 29.0191 22.1828 -2.30032 4.81404 77.5237
11266812 13.5736 12.6901 29.5605 21.7249 -2.8108 4.83984 77.5492
11266821 13.5736 12.6901 29.5605 21.7249 -2.8108 4.83984 77.5492
11266832 13.8114 12.4507 30.161 21.2865 -3.29275 4.86144 77.7096
11266851 13.9611 12.1836 30.5744 20.8092 -3.7221 4.88314 77.5284
