9.503865449460647069e+05;1.051548414702355316e+01;1.203033320815025320e+01;2.485674590491408509e+01;2.594003567718738523e+01;8.856412605673175120e-01;5.776891961646031248e+00;7.334259944067125048e+01
9.501560000000000000e+05;1.055480000000000018e+01;1.207070000000000043e+01;2.486510000000000176e+01;2.591400000000000148e+01;8.958519999999999817e-01;5.748569999999999958e+00;7.333180000000000121e+01
8.406616709169249589e+03;5.468010558327670578e-01;8.693422552694768379e-01;6.763093482104445275e-01;9.410882598620560202e-01;2.351207364352715934e-01;5.847779710823181043e-01;1.756715669889372666e-01
