1015496	5.06805	5.71035	13.0575	10.4179	-1.45777	5.5601	34.2538
1015516	5.10259	5.64482	13.047	10.3434	-1.58284	5.55526	34.1378
1015526	5.10259	5.66355	13.0996	10.3806	-1.57535	5.5688	34.2463
1015536	5.10259	5.66355	13.0996	10.3806	-1.57535	5.5688	34.2463
1015546	5.06805	5.73844	13.0365	10.3341	-1.48641	5.51425	34.177
1015556	5.06805	5.73844	13.0365	10.3341	-1.48641	5.51425	34.177
1015567	5.05079	5.59802	12.9629	10.3341	-1.53303	5.58898	33.9458
1015577	5.08532	5.66355	13.0049	10.3434	-1.52751	5.54274	34.0972
1015587	5.08532	5.66355	13.0049	10.3434	-1.52751	5.54274	34.0972
1015597	5.05079	5.67291	13.0365	10.3992	-1.4748	5.58207	34.1594
1015609	5.05942	5.59802	13.026	10.4179	-1.51719	5.6243	34.1013
1015618	5.05942	5.59802	13.026	10.4179	-1.51719	5.6243	34.1013
1015628	5.05942	5.6261	13.1101	10.483	-1.50267	5.64824	34.2786
1015638	5.05942	5.6261	13.1101	10.483	-1.50267	5.64824	34.2786
1015648	5.02489	5.61674	13.1626	10.4737	-1.52946	5.68648	34.278
1015657	5.10259	5.64482	13.1626	10.5016	-1.53928	5.63044	34.4117
1015677	5.06805	5.60738	13.068	10.4365	-1.53031	5.63009	34.1799
1015688	5.09396	5.56993	13.026	10.3806	-1.59184	5.61015	34.0705
1015697	5.09396	5.56993	13.026	10.3806	-1.59184	5.61015	34.0705
1015707	5.08532	5.61674	13.0365	10.4085	-1.53492	5.59768	34.1471
1015719	5.08532	5.61674	13.0365	10.4085	-1.53492	5.59768	34.1471
1015729	5.02489	5.6261	12.9734	10.3899	-1.45694	5.60602	34.0143
1015739	5.05079	5.63546	13.0996	10.5016	-1.46792	5.65001	34.2875
1015759	5.06805	5.66355	13.0785	10.3992	-1.52284	5.5889	34.2094
1015770	5.06805	5.65418	13.0785	10.4272	-1.50845	5.6022	34.2279
1015780	5.06805	5.65418	13.0785	10.4272	-1.50845	5.6022	34.2279
1015790	5.03352	5.61674	13.0785	10.4365	-1.50654	5.64817	34.1653
1015810	5.04215	5.5793	13.0575	10.3899	-1.56334	5.64708	34.0689
1015821	5.06805	5.60738	13.068	10.4272	-1.53753	5.62753	34.1706
1015830	5.06805	5.60738	13.068	10.4272	-1.53753	5.62753	34.1706
1015841	5.10259	5.63546	13.1101	10.362	-1.61883	5.58344	34.2101
1015850	5.05942	5.68227	13.068	10.4737	-1.43763	5.60039	34.2834
1015860	5.05942	5.68227	13.068	10.4737	-1.43763	5.60039	34.2834
1015870	5.11122	5.65418	13.0575	10.4085	-1.53807	5.56534	34.2315
1015880	5.11122	5.65418	13.0575	10.4085	-1.53807	5.56534	34.2315
1015890	5.01625	5.63546	13.0785	10.3992	-1.50903	5.63709	34.1295
1015900	5.08532	5.6261	13.1311	10.3992	-1.59973	5.61547	34.2418
1015910	5.08532	5.6261	13.1311	10.3992	-1.59973	5.61547	34.2418
1015921	5.08532	5.63546	13.0365	10.3992	-1.52761	5.58383	34.1565
1015931	5.04215	5.61674	13.1521	10.4458	-1.55572	5.6656	34.2568
1015941	5.04215	5.61674	13.1521	10.4458	-1.55572	5.6656	34.2568
1015951	5.07669	5.63546	13.1837	10.4085	-1.61521	5.63196	34.3044
1015961	4.99898	5.63546	13.2047	10.4085	-1.57651	5.68453	34.2477
1015971	4.99898	5.48568	13.2047	10.4644	-1.6496	5.79047	34.1538
1015982	5.04215	5.5793	13.1942	10.4551	-1.60629	5.70217	34.2707
1015991	5.04215	5.5793	13.1942	10.4551	-1.60629	5.70217	34.2707
1016001	5.01625	5.47632	13.1521	10.4644	-1.63274	5.77146	34.1091
1016011	5.05079	5.56057	13.1521	10.483	-1.57631	5.70443	34.2465
1016022	5.05079	5.56057	13.1521	10.483	-1.57631	5.70443	34.2465
1016034	5.06805	5.55121	13.1311	10.4179	-1.63171	5.67619	34.1682
1016043	5.06805	5.55121	13.0785	10.4179	-1.5957	5.66183	34.1157
1016053	4.99035	5.50441	13.0785	10.3806	-1.60797	5.72735	33.9539
1016062	5.05079	5.54185	13.1732	10.3806	-1.68501	5.69363	34.1464
1016073	5.05079	5.54185	13.1732	10.3806	-1.68501	5.69363	34.1464
1016083	5.03352	5.51377	13.2468	10.4179	-1.71626	5.75121	34.2119
1016093	5.01625	5.53249	13.1942	10.4458	-1.63224	5.74366	34.1887
1016103	5.01625	5.53249	13.1942	10.4458	-1.63224	5.74366	34.1887
1016114	5.03352	5.53249	13.2468	10.3341	-1.76716	5.71714	34.1468
1016133	5.04215	5.50441	13.2257	10.362	-1.75885	5.73082	34.1343
1016142	5.02489	5.49504	13.2257	10.3527	-1.76173	5.74448	34.0983
1016153	5.02489	5.49504	13.2257	10.3527	-1.76173	5.74448	34.0983
1016163	5.05079	5.55121	13.2783	10.362	-1.76381	5.71148	34.2423
1016173	5.09396	5.55121	13.2257	10.2968	-1.80847	5.65331	34.1677
1016183	5.09396	5.55121	13.2257	10.2968	-1.80847	5.65331	34.1677
1016193	5.05942	5.58866	13.1942	10.3434	-1.69777	5.65566	34.1856
1016203	5.05942	5.58866	13.1942	10.3434	-1.69777	5.65566	34.1856
1016213	5.03352	5.5793	13.2993	10.3154	-1.7808	5.69802	34.2276
1016223	5.08532	5.59802	13.2257	10.4551	-1.64265	5.67342	34.3642
1016243	5.11122	5.61674	13.1416	10.3713	-1.65358	5.60074	34.2409
1016254	5.05079	5.56057	13.1311	10.2782	-1.72183	5.64273	34.0207
1016264	5.05079	5.56057	13.1311	10.2782	-1.72183	5.64273	34.0207
1016274	5.08532	5.60738	13.1101	10.2503	-1.71625	5.57996	34.0531
1016285	5.08532	5.60738	13.1101	10.2503	-1.71625	5.57996	34.0531
1016294	5.10259	5.59802	13.1101	10.3154	-1.68435	5.59319	34.1261
1016304	5.04215	5.53249	13.1416	10.3154	-1.71593	5.67813	34.0317
1016314	5.04215	5.53249	13.1416	10.3154	-1.71593	5.67813	34.0317
1016324	5.05079	5.56993	13.2047	10.3434	-1.71368	5.67507	34.1688
1016334	5.05942	5.53249	13.2257	10.4085	-1.71222	5.71596	34.2262
1016354	5.09396	5.56993	13.2468	10.3899	-1.73529	5.67314	34.3006
1016364	5.09396	5.56993	13.2468	10.3899	-1.73529	5.67314	34.3006
1016374	4.99898	5.53249	13.2257	10.3899	-1.68557	5.74756	34.1471
1016384	5.03352	5.54185	13.2678	10.4458	-1.68689	5.74742	34.2889
1016394	5.03352	5.54185	13.2678	10.4458	-1.68689	5.74742	34.2889
1016404	5.07669	5.49504	13.1416	10.3899	-1.7105	5.70025	34.1033
1016414	5.04215	5.59802	13.1206	10.3806	-1.59932	5.65049	34.1414
1016425	5.04215	5.59802	13.1206	10.3806	-1.59932	5.65049	34.1414
1016434	5.05079	5.56993	13.1206	10.4644	-1.56191	5.68513	34.2057
1016454	5.02489	5.51377	13.068	10.362	-1.63176	5.69261	33.9687
1016464	5.05942	5.60738	13.1311	10.362	-1.62556	5.63217	34.1599
1016484	5.04215	5.63546	13.1416	10.3992	-1.57012	5.63873	34.2185
1016495	5.04215	5.61674	13.0996	10.4458	-1.51969	5.65125	34.2042
1016515	5.05079	5.6261	13.1101	10.4272	-1.54001	5.63818	34.2141
1016535	4.99898	5.56057	13.1101	10.362	-1.60623	5.6914	34.0316
1016545	5.02489	5.60738	13.1416	10.483	-1.5151	5.68895	34.2569
1016555	5.02489	5.60738	13.1416	10.483	-1.5151	5.68895	34.2569
1016565	5.05942	5.6261	13.0891	10.4272	-1.53151	5.62721	34.2017
1016575	5.05079	5.64482	13.0785	10.4365	-1.49663	5.6208	34.2106
1016585	5.05079	5.64482	13.0785	10.4365	-1.49663	5.6208	34.2106
1016605	5.00762	5.58866	13.0785	10.483	-1.47439	5.69355	34.1578
1016606	5.00762	5.58866	13.0785	10.483	-1.47439	5.69355	34.1578
1016616	5.00762	5.6261	13.0996	10.483	-1.45988	5.67662	34.2163
1016626	5.04215	5.71035	13.026	10.4365	-1.40385	5.5721	34.215
1016637	5.04215	5.71035	13.026	10.4365	-1.40385	5.5721	34.215
1016646	5.04215	5.68227	13.0155	10.4644	-1.39671	5.59379	34.2043
1016656	5.03352	5.63546	13.026	10.4551	-1.44139	5.62755	34.1501
1016666	5.03352	5.63546	13.026	10.4551	-1.44139	5.62755	34.1501
1016676	5.04215	5.69163	13.0365	10.4458	-1.41836	5.58882	34.2161
1016696	5.10259	5.68227	13.026	10.4551	-1.45276	5.5578	34.2659
1016706	5.03352	5.69163	13.047	10.4644	-1.40529	5.60202	34.2366
1016716	5.03352	5.69163	13.047	10.4644	-1.40529	5.60202	34.2366
1016726	5.03352	5.71971	13.0155	10.4458	-1.37623	5.57133	34.2145
1016736	5.01625	5.65418	12.9734	10.4272	-1.40024	5.60453	34.071
1016748	5.01625	5.65418	12.9734	10.4272	-1.40024	5.60453	34.071
1016757	5.03352	5.70099	12.8998	10.4551	-1.30337	5.55322	34.0894
1016768	5.03352	5.70099	12.8998	10.4551	-1.30337	5.55322	34.0894
1016779	5.01625	5.69163	12.9419	10.3899	-1.37822	5.56288	34.0397
1016788	5.02489	5.66355	12.9524	10.3992	-1.40606	5.58012	34.04
1016797	5.02489	5.66355	12.9524	10.3992	-1.40606	5.58012	34.04
1016807	5.06805	5.69163	12.9629	10.4179	-1.40703	5.54521	34.1404
1016818	5.05942	5.69163	12.9944	10.4179	-1.42285	5.55913	34.1633
1016828	5.05942	5.71971	12.9944	10.4179	-1.40115	5.54225	34.1914
1016837	5.06805	5.68227	13.0365	10.4365	-1.45062	5.57631	34.2233
1016858	5.06805	5.66355	13.0155	10.4365	-1.45062	5.58178	34.1835
1016869	5.10259	5.65418	13.0049	10.4737	-1.44561	5.574	34.2354
1016878	5.10259	5.65418	13.0049	10.4737	-1.44561	5.574	34.2354
1016887	4.99898	5.69163	12.9419	10.4179	-1.3446	5.58105	34.0503
1016897	5.04215	5.72907	13.0049	10.4179	-1.38926	5.5499	34.194
1016908	5.04215	5.72907	13.0049	10.4179	-1.38926	5.5499	34.194
1016919	5.04215	5.70099	13.0049	10.4737	-1.36784	5.58219	34.2218
1016927	5.04215	5.70099	13.0049	10.4737	-1.36784	5.58219	34.2218
1016938	4.99898	5.61674	13.0365	10.4365	-1.45375	5.65755	34.0887
1016947	5.01625	5.64482	13.068	10.511	-1.40807	5.65912	34.2401
1016958	5.01625	5.64482	13.068	10.511	-1.40807	5.65912	34.2401
1016968	5.06805	5.65418	13.0575	10.5016	-1.43645	5.61686	34.2814
1016978	5.06805	5.65418	13.0575	10.5016	-1.43645	5.61686	34.2814
1016987	5.02489	5.56057	13.026	10.4644	-1.48631	5.68068	34.0758
1016998	4.99898	5.58866	13.047	10.4923	-1.43947	5.69272	34.127
1017009	4.99898	5.58866	13.047	10.4923	-1.43947	5.69272	34.127
1017019	5.05942	5.58866	13.0996	10.4458	-1.55333	5.65779	34.1934
1017029	5.01625	5.54185	13.047	10.4365	-1.53116	5.69541	34.0416
1017039	5.01625	5.54185	13.047	10.4365	-1.53116	5.69541	34.0416
1017049	5.02489	5.59802	13.0996	10.4737	-1.50069	5.68063	34.1962
1017060	5.02489	5.59802	13.0996	10.4737	-1.50069	5.68063	34.1962
1017069	5.01625	5.52313	13.1942	10.4923	-1.6033	5.76193	34.2259
1017080	4.98172	5.49504	13.1626	10.511	-1.56541	5.7965	34.1504
1017089	4.98172	5.49504	13.1626	10.511	-1.56541	5.7965	34.1504
1017099	4.95582	5.48568	13.1837	10.5575	-1.53316	5.83615	34.1827
1017109	5.00762	5.50441	13.1837	10.5761	-1.53972	5.79825	34.2718
1017119	5.00762	5.50441	13.1837	10.5761	-1.53972	5.79825	34.2718
1017130	5.05942	5.53249	13.2047	10.6134	-1.53899	5.76555	34.41
1017139	5.05942	5.53249	13.2047	10.6134	-1.53899	5.76555	34.41
1017149	4.96445	5.46696	13.1732	10.4923	-1.59715	5.82197	34.0969
1017159	4.99035	5.47632	13.1942	10.511	-1.60751	5.81114	34.1718
1017179	5.05079	5.4576	13.2468	10.5761	-1.64851	5.81736	34.3313
1017190	5.00762	5.48568	13.2152	10.483	-1.64816	5.79307	34.1915
1017210	5.00762	5.4576	13.2468	10.483	-1.69158	5.81864	34.195
1017220	5.00762	5.4576	13.2468	10.483	-1.69158	5.81864	34.195
1017230	4.96445	5.42015	13.2152	10.5203	-1.64071	5.86936	34.1201
1017245	4.95582	5.38271	13.3098	10.5482	-1.70686	5.9302	34.1965
1017250	4.95582	5.38271	13.3098	10.5482	-1.70686	5.9302	34.1965
1017260	4.96445	5.40143	13.1837	10.5575	-1.60464	5.88235	34.1071
1017270	4.93855	5.42952	13.2573	10.5203	-1.64446	5.89072	34.1456
1017281	4.93855	5.42952	13.2573	10.5203	-1.64446	5.89072	34.1456
1017291	4.98172	5.4576	13.2152	10.4644	-1.66691	5.82095	34.1189
1017301	4.98172	5.4576	13.2152	10.4644	-1.66691	5.82095	34.1189
1017311	4.98172	5.44824	13.2993	10.4458	-1.74617	5.84424	34.1751
1017321	5.00762	5.49504	13.2888	10.511	-1.66929	5.81465	34.3024
1017331	5.00762	5.49504	13.2888	10.511	-1.66929	5.81465	34.3024
1017342	4.95582	5.50441	13.2678	10.4737	-1.64135	5.82483	34.2017
1017351	5.02489	5.41079	13.2888	10.5203	-1.73942	5.85786	34.2447
1017361	5.02489	5.41079	13.2888	10.5203	-1.73942	5.85786	34.2447
1017371	5.02489	5.43888	13.3203	10.4737	-1.77524	5.83675	34.2578
1017381	5.02489	5.43888	13.3203	10.4737	-1.77524	5.83675	34.2578
1017391	5.04215	5.43888	13.2257	10.4644	-1.72997	5.79836	34.1712
1017403	4.99898	5.48568	13.2468	10.4365	-1.70012	5.79428	34.1679
1017411	4.99898	5.48568	13.2468	10.4365	-1.70012	5.79428	34.1679
1017421	5.01625	5.51377	13.2152	10.4179	-1.68299	5.75316	34.1631
1017431	5.04215	5.54185	13.2257	10.3527	-1.73681	5.70557	34.1624
1017441	5.04215	5.54185	13.2257	10.3527	-1.73681	5.70557	34.1624
1017451	4.99898	5.55121	13.2573	10.3341	-1.73614	5.72959	34.1415
1017461	4.99898	5.55121	13.2573	10.3341	-1.73614	5.72959	34.1415
1017471	5.01625	5.56993	13.1942	10.3527	-1.67567	5.69566	34.1331
1017481	5.07669	5.5793	13.2362	10.3248	-1.76	5.65728	34.217
1017491	5.07669	5.5793	13.2362	10.3248	-1.76	5.65728	34.217
1017503	5.05079	5.61674	13.1942	10.3154	-1.69177	5.63627	34.1772
1017511	5.06805	5.59802	13.1942	10.2875	-1.74002	5.62949	34.1478
1017521	5.06805	5.59802	13.1942	10.2875	-1.74002	5.62949	34.1478
1017531	5.05942	5.5793	13.2573	10.3434	-1.748	5.67852	34.2394
1017553	5.06805	5.56057	13.1416	10.2875	-1.73352	5.6377	34.0578
1017563	5.05079	5.5793	13.1942	10.3527	-1.69193	5.66908	34.177
1017572	5.05079	5.5793	13.1942	10.3527	-1.69193	5.66908	34.177
1017582	5.10259	5.60738	13.1942	10.2782	-1.76348	5.60044	34.1824
1017594	5.05079	5.6261	13.2573	10.2689	-1.76377	5.63514	34.203
1017604	5.05079	5.6261	13.2573	10.2689	-1.76377	5.63514	34.203
1017612	5.11122	5.6261	13.1837	10.3248	-1.71119	5.59388	34.2458
1017623	5.11122	5.6261	13.1837	10.3248	-1.71119	5.59388	34.2458
1017633	5.01625	5.67291	13.0996	10.2875	-1.58131	5.58949	34.0762
1017644	5.08532	5.61674	13.1416	10.241	-1.73776	5.58045	34.0846
1017654	5.08532	5.61674	13.1416	10.241	-1.73776	5.58045	34.0846
1017664	5.09396	5.63546	13.1311	10.241	-1.7218	5.56104	34.1015
1017674	5.09396	5.68227	13.1416	10.213	-1.71419	5.52803	34.1309
1017684	5.09396	5.68227	13.1416	10.213	-1.71419	5.52803	34.1309
1017694	5.07669	5.73844	13.0996	10.2223	-1.62249	5.49555	34.137
1017714	5.07669	5.64482	13.1626	10.213	-1.7461	5.56681	34.0972
1017724	5.13713	5.67291	13.0996	10.2596	-1.68588	5.50896	34.1692
1017734	5.13713	5.67291	13.0996	10.2596	-1.68588	5.50896	34.1692
1017745	5.14576	5.76652	13.1206	10.2689	-1.62596	5.45622	34.3018
1017755	5.11986	5.70099	13.1206	10.2503	-1.67379	5.50573	34.1917
1017765	5.11986	5.70099	13.1206	10.2503	-1.67379	5.50573	34.1917
1017775	5.12849	5.64482	13.1837	10.3061	-1.72285	5.56713	34.2631
1017795	5.12849	5.68227	13.0575	10.2689	-1.63666	5.49942	34.1372
1017805	5.08532	5.71035	13.0575	10.2223	-1.6215	5.49552	34.0755
1017816	5.08532	5.71035	13.0575	10.2223	-1.6215	5.49552	34.0755
1017826	5.13713	5.72907	13.0575	10.2223	-1.64237	5.45319	34.1461
1017841	5.11986	5.7478	13.047	10.3248	-1.52916	5.47794	34.2394
1017846	5.11986	5.7478	13.047	10.3248	-1.52916	5.47794	34.2394
1017858	5.08532	5.71971	13.1206	10.2875	-1.60661	5.52554	34.2131
1017870	5.05079	5.7478	12.9734	10.3061	-1.4454	5.49368	34.0781
1017879	5.05079	5.7478	12.9734	10.3061	-1.4454	5.49368	34.0781
1017891	5.11986	5.68227	13.0365	10.3341	-1.56559	5.51688	34.1727
1017896	5.11986	5.68227	13.0365	10.3341	-1.56559	5.51688	34.1727
1017907	5.04215	5.73844	13.047	10.2689	-1.52642	5.51463	34.0965
1017916	5.11122	5.77588	12.9629	10.2782	-1.47974	5.42982	34.1282
1017926	5.11122	5.77588	12.9629	10.2782	-1.47974	5.42982	34.1282
1017936	5.13713	5.80396	12.9314	10.2875	-1.44687	5.3913	34.16
1017946	5.13713	5.80396	12.9314	10.2875	-1.44687	5.3913	34.16
1017956	5.11986	5.75716	12.9524	10.2968	-1.47852	5.43813	34.1262
1017966	5.09396	5.77588	12.8472	10.3713	-1.31571	5.43384	34.0884
1017977	5.09396	5.77588	12.8472	10.3713	-1.31571	5.43384	34.0884
1017986	5.10259	5.7478	12.8578	10.3248	-1.38675	5.43538	34.0329
1017998	5.11986	5.77588	12.8998	10.3527	-1.38448	5.42785	34.1482
1018006	5.11986	5.77588	12.8998	10.3527	-1.38448	5.42785	34.1482
1018016	5.18029	5.7946	12.8472	10.3899	-1.34676	5.3763	34.2121
1018029	5.18029	5.7946	12.8472	10.3899	-1.34676	5.3763	34.2121
1018038	5.12849	5.7946	12.8683	10.2875	-1.40457	5.38428	34.0789
1018048	5.14576	5.81333	12.9103	10.362	-1.37357	5.39559	34.2314
1018058	5.14576	5.81333	12.9103	10.362	-1.37357	5.39559	34.2314
1018069	5.12849	5.80396	12.8472	10.3248	-1.35394	5.38326	34.1045
1018078	5.13713	5.77588	12.8367	10.2875	-1.40322	5.38142	34.0373
1018088	5.13713	5.77588	12.8367	10.2875	-1.40322	5.38142	34.0373
1018098	5.16303	5.87885	12.8262	10.2968	-1.32707	5.3042	34.1649
1018108	5.16303	5.87885	12.8262	10.2968	-1.32707	5.3042	34.1649
1018117	5.07669	5.83205	12.8052	10.3154	-1.27419	5.38295	34.0294
1018129	5.17166	5.80396	12.8157	10.3341	-1.35481	5.35121	34.1254
1018138	5.17166	5.80396	12.8157	10.3341	-1.35481	5.35121	34.1254
1018148	5.18029	5.80396	12.7737	10.3154	-1.34602	5.32888	34.0734
1018158	5.16303	5.86949	12.7842	10.2968	-1.30511	5.29782	34.1135
1018177	5.2062	5.88822	12.8788	10.3434	-1.35022	5.30112	34.3166
1018188	5.2062	5.88822	12.8788	10.3434	-1.35022	5.30112	34.3166
1018198	5.16303	5.86013	12.7737	10.2782	-1.3194	5.2951	34.075
1018207	5.18893	5.85077	12.8262	10.2782	-1.38104	5.3002	34.1441
1018218	5.18893	5.85077	12.8262	10.2782	-1.38104	5.3002	34.1441
1018230	5.21483	5.90694	12.7842	10.2503	-1.34806	5.23156	34.1562
1018237	5.17166	5.84141	12.8578	10.2782	-1.39814	5.32499	34.149
1018248	5.17166	5.84141	12.8578	10.2782	-1.39814	5.32499	34.149
1018257	5.18029	5.81333	12.8472	10.3154	-1.38977	5.34414	34.1563
1018269	5.18029	5.81333	12.8472	10.3154	-1.38977	5.34414	34.1563
1018279	5.18893	5.87885	12.8367	10.241	-1.39538	5.27592	34.1455
1018289	5.17166	5.85077	12.7211	10.2782	-1.29607	5.28053	34.0217
1018299	5.17166	5.85077	12.7211	10.2782	-1.29607	5.28053	34.0217
1018309	5.18893	5.7946	12.7737	10.2596	-1.40254	5.31343	34.0168
1018319	5.18893	5.7946	12.7737	10.2596	-1.40254	5.31343	34.0168
1018329	5.18029	5.76652	12.7106	10.2317	-1.39624	5.30942	33.889
1018339	5.18893	5.80396	12.7631	10.241	-1.40243	5.29953	33.997
1018349	5.18893	5.80396	12.7631	10.241	-1.40243	5.29953	33.997
1018359	5.18893	5.78524	12.7737	10.2503	-1.41704	5.31637	33.9981
1018369	5.14576	5.86949	12.8367	10.241	-1.37274	5.30716	34.093
1018389	5.17166	5.83205	12.9103	10.3061	-1.42007	5.35331	34.2202
1018399	5.17166	5.83205	12.9103	10.3061	-1.42007	5.35331	34.2202
1018410	5.18029	5.76652	12.9839	10.3806	-1.46969	5.42869	34.3113
1018420	5.18893	5.76652	12.9839	10.3899	-1.46843	5.42615	34.3293
1018430	5.18893	5.76652	12.9839	10.3899	-1.46843	5.42615	34.3293
1018440	5.14576	5.70099	12.9314	10.362	-1.4749	5.46861	34.1401
1018453	5.15439	5.72907	12.9314	10.2782	-1.52412	5.42314	34.093
1018460	5.15439	5.72907	12.9314	10.2782	-1.52412	5.42314	34.093
1018470	5.18029	5.71035	12.8998	10.2689	-1.54206	5.40735	34.0594
1018480	5.18029	5.71035	12.8893	10.2223	-1.57115	5.39125	34.0023
1018490	5.18029	5.71035	12.8893	10.2223	-1.57115	5.39125	34.0023
1018505	5.17166	5.67291	13.0049	10.3154	-1.60124	5.47747	34.165
1018514	5.17166	5.67291	13.0049	10.3154	-1.60124	5.47747	34.165
1018523	5.16303	5.72907	13.0575	10.3341	-1.5732	5.46885	34.2837
1018530	5.14576	5.63546	13.0575	10.3527	-1.61965	5.54042	34.1914
1018541	5.14576	5.63546	13.0575	10.3527	-1.61965	5.54042	34.1914
1018553	5.11122	5.67291	13.0785	10.3527	-1.58129	5.54448	34.2154
1018561	5.07669	5.67291	13.1416	10.3713	-1.58635	5.58774	34.2625
1018571	5.07669	5.67291	13.1416	10.3713	-1.58635	5.58774	34.2625
1018583	5.14576	5.65418	13.1626	10.3527	-1.67676	5.55819	34.3153
1018593	5.14576	5.65418	13.1626	10.3527	-1.67676	5.55819	34.3153
1018603	5.07669	5.63546	13.0785	10.3061	-1.62305	5.57494	34.0968
1018613	5.09396	5.63546	13.0996	10.3713	-1.59849	5.58831	34.2003
1018623	5.09396	5.63546	13.0996	10.3713	-1.59849	5.58831	34.2003
1018633	5.16303	5.5793	13.1311	10.3061	-1.7618	5.57128	34.1796
1018643	5.13713	5.66355	13.0891	10.2875	-1.66421	5.51942	34.1772
1018654	5.13713	5.66355	13.0891	10.2875	-1.66421	5.51942	34.1772
1018663	5.16303	5.70099	13.1732	10.362	-1.65208	5.52534	34.3992
1018673	5.16303	5.70099	13.1732	10.362	-1.65208	5.52534	34.3992
1018683	5.10259	5.65418	13.0575	10.2317	-1.67	5.52154	34.0459
1018693	5.11986	5.71035	13.1311	10.2689	-1.65915	5.5082	34.2302
